World Number_Robots Assigner Percentage Time Total_Distance Distance_Robot_0 Distance_Robot_1 Distance_Robot_2 Distance_Robot_3 Distance_Robot_4 Distance_Robot_5
belgioioso 5 Auction 95 148.6 161.16 27.82 4.24 42.06 35.54 51.50 0.0
belgioioso 5 Auction 98 154.6 163.19 28.51 4.24 42.06 35.54 52.84 0.0
belgioioso 5 Stupid 50 37.1 62.35 9.24 5.60 13.13 16.05 18.33 0.0
belgioioso 5 Stupid 75 62.1 105.74 20.99 18.88 16.86 24.16 24.85 0.0
belgioioso 5 Stupid 90 134.2 195.13 21.45 49.42 39.45 34.07 50.74 0.0
belgioioso 5 Stupid 95 147.2 205.55 21.45 51.16 46.64 34.44 51.86 0.0
belgioioso 5 Stupid 98 155.4 214.90 21.45 51.72 50.90 34.62 56.21 0.0
belgioioso 5 Auction 50 73.6 55.89 2.83 4.24 18.07 16.30 14.45 0.0
belgioioso 5 Auction 75 120.8 114.51 8.86 19.67 26.48 30.46 29.04 0.0
belgioioso 5 Auction 90 173.6 156.20 18.73 25.14 34.77 32.03 45.53 0.0
belgioioso 5 Auction 95 183.6 163.80 22.24 25.38 34.77 32.16 49.26 0.0
belgioioso 2 Hungarian 50 35.1 50.42 26.28 24.13 0.0 0.0 0.0 0.0
belgioioso 3 Hungarian 50 41.7 66.17 20.38 15.82 29.97 0.0 0.0 0.0
belgioioso 3 Hungarian 75 69.8 93.76 30.24 21.98 41.54 0.0 0.0 0.0
belgioioso 3 Hungarian 90 122.8 154.18 52.40 42.85 58.93 0.0 0.0 0.0
belgioioso 3 Hungarian 95 129.8 165.68 56.58 48.31 60.79 0.0 0.0 0.0
belgioioso 3 Hungarian 98 142.8 178.96 60.35 57.82 60.79 0.0 0.0 0.0
belgioioso 5 Auction 50 135.6 56.17 2.83 4.24 5.66 24.96 18.48 0.0
belgioioso 3 Stupid 50 77.7 46.89 11.22 18.30 17.37 0.0 0.0 0.0
belgioioso 3 Stupid 75 96.7 72.53 13.20 31.02 28.31 0.0 0.0 0.0
belgioioso 3 Stupid 90 164.7 166.72 34.48 48.04 84.21 0.0 0.0 0.0
belgioioso 4 Hungarian 50 30.4 55.32 14.44 13.70 7.96 19.23 0.0 0.0
belgioioso 4 Hungarian 75 68.4 115.35 26.92 31.63 25.70 31.10 0.0 0.0
belgioioso 4 Hungarian 90 104.4 169.76 41.93 33.92 44.99 48.91 0.0 0.0
belgioioso 4 Hungarian 95 113.4 179.78 41.93 33.92 45.03 58.90 0.0 0.0
belgioioso 5 Hungarian 50 39.6 69.86 16.70 16.21 11.90 14.04 11.00 0.0
belgioioso 5 Hungarian 75 74.60000000000001 121.99 28.24 35.87 19.98 18.79 19.12 0.0
belgioioso 5 Hungarian 90 91.60000000000001 158.99 39.72 47.38 28.57 21.95 21.37 0.0
belgioioso 5 Hungarian 95 140.6 265.20 40.01 59.49 57.27 51.86 56.57 0.0
belgioioso 5 Hungarian 98 142.6 271.94 40.01 59.49 59.51 54.12 58.81 0.0
belgioioso 5 Auction 50 41.5 59.78 2.83 10.96 17.84 10.08 18.06 0.0
belgioioso 5 Auction 75 68.5 92.50 2.83 23.77 27.91 10.08 27.91 0.0
belgioioso 5 Auction 90 94.5 113.80 2.83 25.61 36.94 10.08 38.34 0.0
belgioioso 5 Auction 95 98.5 117.36 2.83 26.46 37.08 10.08 40.91 0.0
belgioioso 5 Auction 98 106.5 126.11 2.83 27.97 41.69 10.08 43.53 0.0
belgioioso 5 Auction 50 44.5 63.03 2.83 14.54 16.60 15.59 13.47 0.0
belgioioso 5 Auction 75 96.4 124.90 10.51 21.56 41.72 28.16 22.96 0.0
belgioioso 5 Auction 90 158.4 165.59 12.79 21.56 51.71 56.52 23.02 0.0
belgioioso 5 Auction 95 232.5 209.45 12.79 21.56 51.71 100.37 23.02 0.0
belgioioso 5 Auction 98 247.4 214.47 12.79 21.56 51.71 105.39 23.02 0.0
belgioioso 2 Stupid 50 48.4 67.23 33.62 33.62 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 75 135.4 179.95 103.83 76.13 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 90 241.4 308.97 154.96 154.01 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 34.0 41.52 29.90 11.62 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 129.0 99.13 33.41 65.72 0.0 0.0 0.0 0.0
belgioioso 4 Auction 50 39.6 50.77 15.27 10.82 5.66 19.02 0.0 0.0
belgioioso 4 Auction 75 56.6 75.23 24.63 16.77 5.66 28.18 0.0 0.0
belgioioso 4 Auction 90 113.6 136.37 28.58 35.09 16.20 56.50 0.0 0.0
belgioioso 4 Auction 95 119.6 153.89 31.92 39.92 22.16 59.88 0.0 0.0
belgioioso 4 Auction 98 120.6 155.76 32.60 40.56 22.72 59.88 0.0 0.0
belgioioso 3 Auction 50 40.7 44.53 17.22 11.60 15.70 0.0 0.0 0.0
belgioioso 3 Auction 75 65.7 78.09 25.20 24.72 28.17 0.0 0.0 0.0
belgioioso 3 Auction 90 81.7 99.28 31.29 30.46 37.53 0.0 0.0 0.0
belgioioso 3 Auction 95 84.7 102.37 34.38 30.46 37.53 0.0 0.0 0.0
belgioioso 4 Hungarian 50 31.5 51.20 15.80 8.32 8.60 18.48 0.0 0.0
belgioioso 4 Hungarian 75 63.5 114.38 19.18 23.77 28.93 42.50 0.0 0.0
belgioioso 4 Hungarian 90 161.6 189.54 19.18 62.97 43.56 63.83 0.0 0.0
belgioioso 4 Hungarian 95 166.5 198.06 19.18 68.37 43.56 66.96 0.0 0.0
belgioioso 4 Hungarian 98 175.6 208.81 19.18 69.32 43.56 76.76 0.0 0.0
belgioioso 4 Hungarian 50 30.4 53.36 15.12 11.07 7.99 19.19 0.0 0.0
belgioioso 4 Hungarian 75 74.4 145.74 37.76 38.50 39.70 29.78 0.0 0.0
belgioioso 4 Hungarian 90 90.5 160.52 38.70 42.06 49.99 29.78 0.0 0.0
belgioioso 4 Hungarian 95 98.4 175.17 38.70 50.46 56.24 29.78 0.0 0.0
belgioioso 4 Hungarian 98 101.5 179.39 38.70 52.73 58.19 29.78 0.0 0.0
belgioioso 4 Hungarian 50 34.6 55.25 2.84 16.05 19.64 16.71 0.0 0.0
belgioioso 4 Hungarian 75 58.6 82.86 10.39 23.44 28.60 20.43 0.0 0.0
belgioioso 4 Hungarian 90 146.6 185.44 23.39 54.16 39.27 68.63 0.0 0.0
belgioioso 4 Hungarian 95 160.7 198.35 23.39 60.18 42.12 72.65 0.0 0.0
belgioioso 4 Hungarian 98 164.6 202.60 23.39 63.15 42.12 73.94 0.0 0.0
belgioioso 5 Auction 50 67.2 63.06 2.83 11.65 20.90 10.21 17.47 0.0
belgioioso 5 Auction 75 95.3 97.50 2.83 22.57 24.21 20.95 26.94 0.0
belgioioso 5 Auction 90 165.3 154.81 2.83 50.20 29.54 20.95 51.30 0.0
belgioioso 5 Auction 95 186.3 171.93 2.83 59.68 29.54 20.95 58.94 0.0
belgioioso 3 Auction 50 41.5 41.06 4.61 16.03 20.41 0.0 0.0 0.0
belgioioso 3 Auction 75 210.6 118.01 4.61 32.92 80.47 0.0 0.0 0.0
belgioioso 3 Auction 90 236.6 131.53 4.61 32.92 94.00 0.0 0.0 0.0
belgioioso 3 Auction 95 295.6 150.33 4.61 32.92 112.79 0.0 0.0 0.0
belgioioso 3 Auction 98 299.6 154.14 4.61 32.92 116.61 0.0 0.0 0.0
belgioioso 4 Auction 50 40.2 47.11 13.07 8.90 5.66 19.48 0.0 0.0
belgioioso 4 Auction 75 246.3 126.24 17.50 11.62 5.66 91.47 0.0 0.0
belgioioso 4 Auction 90 266.3 134.79 21.89 11.62 5.66 95.62 0.0 0.0
belgioioso 4 Auction 95 280.3 150.70 23.20 11.62 13.13 102.74 0.0 0.0
belgioioso 4 Auction 98 281.3 152.30 23.33 11.62 13.62 103.74 0.0 0.0
belgioioso 4 Hungarian 50 31.2 52.74 13.05 4.24 18.71 16.73 0.0 0.0
belgioioso 4 Hungarian 75 104.3 132.56 41.71 4.24 33.33 53.28 0.0 0.0
belgioioso 4 Hungarian 90 112.3 142.85 46.27 4.24 33.33 59.01 0.0 0.0
belgioioso 4 Hungarian 95 124.3 153.85 50.98 8.80 33.33 60.74 0.0 0.0
belgioioso 4 Hungarian 98 130.3 162.61 56.73 11.23 33.33 61.33 0.0 0.0
belgioioso 4 Auction 50 48.9 45.49 12.07 8.95 5.66 18.81 0.0 0.0
belgioioso 4 Auction 75 124.9 88.12 28.44 8.95 13.80 36.92 0.0 0.0
belgioioso 4 Auction 90 191.9 122.78 33.19 8.95 26.95 53.69 0.0 0.0
belgioioso 4 Auction 95 218.9 146.17 36.59 8.95 26.95 73.67 0.0 0.0
belgioioso 4 Auction 98 220.0 146.99 37.34 8.95 26.95 73.75 0.0 0.0
belgioioso 5 Hungarian 50 37.199999999999996 62.65 5.76 8.20 18.66 14.06 15.97 0.0
belgioioso 5 Hungarian 75 54.199999999999996 93.06 7.48 11.91 25.85 18.54 29.29 0.0
belgioioso 5 Hungarian 90 86.2 134.74 21.95 22.53 36.61 20.43 33.21 0.0
belgioioso 5 Hungarian 95 120.2 165.56 37.21 22.53 49.67 22.93 33.21 0.0
belgioioso 4 Stupid 50 33.0 58.28 18.16 8.41 11.69 20.01 0.0 0.0
belgioioso 4 Stupid 75 75.0 92.80 25.96 11.34 33.12 22.37 0.0 0.0
belgioioso 4 Stupid 90 141.0 137.88 25.96 11.34 78.20 22.37 0.0 0.0
belgioioso 4 Stupid 95 219.0 177.63 25.96 11.38 104.07 36.21 0.0 0.0
belgioioso 5 Auction 50 61.8 59.20 2.83 12.91 18.68 10.10 14.67 0.0
belgioioso 5 Auction 75 132.9 83.93 2.83 12.94 34.37 10.20 23.60 0.0
belgioioso 4 Stupid 50 29.0 61.86 14.64 9.29 18.24 19.69 0.0 0.0
belgioioso 4 Stupid 75 67.0 126.95 38.36 27.62 27.84 33.13 0.0 0.0
belgioioso 4 Stupid 90 134.0 199.40 78.74 38.63 28.49 53.55 0.0 0.0
belgioioso 4 Stupid 95 151.0 204.59 83.93 38.63 28.49 53.55 0.0 0.0
belgioioso 4 Stupid 98 152.0 205.12 84.46 38.63 28.49 53.55 0.0 0.0
belgioioso 5 Hungarian 50 40.6 68.67 6.20 14.97 18.92 14.21 14.37 0.0
belgioioso 5 Hungarian 75 62.5 100.73 17.44 16.45 24.93 14.21 27.71 0.0
belgioioso 5 Hungarian 90 100.6 129.73 24.67 22.63 32.70 14.21 35.52 0.0
belgioioso 5 Hungarian 95 109.7 141.51 24.89 23.44 38.02 14.21 40.95 0.0
belgioioso 5 Hungarian 98 110.7 143.09 25.14 23.65 38.47 14.21 41.63 0.0
belgioioso 5 Stupid 50 60.7 79.04 21.22 13.15 13.99 17.99 12.69 0.0
belgioioso 5 Stupid 75 91.69999999999999 112.34 28.38 18.57 13.99 31.60 19.80 0.0
belgioioso 5 Stupid 90 225.79999999999998 160.51 28.38 65.82 13.99 32.52 19.80 0.0
belgioioso 5 Stupid 95 258.90000000000003 201.42 28.38 85.79 13.99 53.46 19.80 0.0
belgioioso 5 Auction 50 67.1 63.36 2.83 12.31 18.92 15.08 14.22 0.0
belgioioso 5 Auction 75 137.2 108.41 8.39 19.98 23.38 24.00 32.66 0.0
belgioioso 5 Auction 90 266.1 220.25 22.86 20.00 44.37 59.34 73.68 0.0
belgioioso 5 Auction 95 276.3 233.73 22.86 20.00 49.24 64.19 77.44 0.0
belgioioso 5 Stupid 50 55.4 76.65 11.37 12.86 15.86 16.56 19.99 0.0
belgioioso 5 Stupid 75 206.4 159.39 11.60 13.06 50.38 64.04 20.31 0.0
belgioioso 5 Stupid 90 247.3 185.15 11.60 13.06 63.06 77.13 20.31 0.0
belgioioso 5 Stupid 95 262.29999999999995 193.33 11.60 13.19 68.77 79.46 20.31 0.0
belgioioso 5 Stupid 98 263.29999999999995 194.05 11.60 13.52 69.13 79.49 20.31 0.0
belgioioso 3 Auction 50 148.5 44.61 2.83 4.24 37.54 0.0 0.0 0.0
belgioioso 5 Auction 50 124.9 49.75 2.83 4.24 5.66 21.48 15.54 0.0
belgioioso 5 Auction 75 267.9 109.69 22.68 4.24 5.66 47.22 29.89 0.0
belgioioso 2 Hungarian 50 38.4 50.70 25.75 24.95 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 71.3 88.08 45.58 42.50 0.0 0.0 0.0 0.0
belgioioso 3 Hungarian 50 36.9 47.18 19.79 16.01 11.37 0.0 0.0 0.0
belgioioso 3 Hungarian 75 68.9 71.58 29.79 28.59 13.20 0.0 0.0 0.0
belgioioso 5 Hungarian 50 62.49999999999999 67.51 11.52 8.30 13.56 17.20 16.93 0.0
belgioioso 5 Hungarian 75 138.5 104.07 22.11 12.82 20.49 27.71 20.94 0.0
belgioioso 5 Auction 50 91.5 50.31 2.83 4.24 13.33 10.03 19.88 0.0
belgioioso 3 Hungarian 50 88.8 68.37 20.15 19.09 29.13 0.0 0.0 0.0
belgioioso 3 Hungarian 75 156.8 122.29 20.69 45.43 56.17 0.0 0.0 0.0
belgioioso 3 Hungarian 50 33.8 61.83 21.66 26.46 13.70 0.0 0.0 0.0
belgioioso 3 Hungarian 75 134.8 150.31 70.08 28.56 51.66 0.0 0.0 0.0
belgioioso 3 Hungarian 50 41.8 63.86 22.89 11.70 29.27 0.0 0.0 0.0
belgioioso 3 Hungarian 75 90.8 132.94 52.46 30.85 49.63 0.0 0.0 0.0
belgioioso 3 Hungarian 90 100.8 152.07 62.46 30.90 58.70 0.0 0.0 0.0
belgioioso 3 Hungarian 95 131.8 187.00 76.28 30.90 79.82 0.0 0.0 0.0
belgioioso 3 Hungarian 98 137.8 198.87 82.68 30.90 85.28 0.0 0.0 0.0
belgioioso 2 Hungarian 50 30.9 52.37 27.69 24.67 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 85.9 73.37 29.27 44.10 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 183.9 134.24 29.27 104.97 0.0 0.0 0.0 0.0
belgioioso 3 Hungarian 50 33.8 64.23 24.70 14.27 25.26 0.0 0.0 0.0
belgioioso 3 Hungarian 75 87.9 136.11 45.77 46.01 44.33 0.0 0.0 0.0
belgioioso 3 Hungarian 90 120.9 187.77 66.33 52.77 68.67 0.0 0.0 0.0
belgioioso 3 Hungarian 50 34.8 51.04 9.80 11.18 30.06 0.0 0.0 0.0
belgioioso 2 Hungarian 50 31.8 52.11 27.34 24.78 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 72.8 91.58 47.76 43.82 0.0 0.0 0.0 0.0
belgioioso 3 Hungarian 50 33.8 59.37 23.77 22.43 13.17 0.0 0.0 0.0
belgioioso 3 Hungarian 75 102.8 131.84 27.21 49.06 55.56 0.0 0.0 0.0
belgioioso 3 Hungarian 90 143.8 184.24 27.21 70.00 87.03 0.0 0.0 0.0
belgioioso 2 Hungarian 50 33.7 54.63 29.08 25.54 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 75.7 91.75 48.81 42.94 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 109.7 127.09 69.35 57.74 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 154.7 149.47 78.45 71.02 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 31.8 50.15 25.66 24.49 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 75.8 74.68 31.51 43.18 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 119.8 97.25 31.51 65.74 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 35.7 51.40 30.20 21.20 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 97.7 103.45 52.02 51.43 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 224.8 169.28 62.54 106.74 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 325.8 218.80 62.54 156.26 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 32.7 49.87 25.95 23.92 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 84.7 86.03 43.25 42.79 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 121.7 128.95 71.03 57.92 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 143.7 134.97 73.11 61.86 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 98 148.7 140.24 73.11 67.13 0.0 0.0 0.0 0.0
belgioioso 3 Hungarian 50 35.6 51.86 9.61 12.53 29.72 0.0 0.0 0.0
belgioioso 3 Hungarian 75 67.60000000000001 95.19 27.78 20.12 47.29 0.0 0.0 0.0
belgioioso 3 Hungarian 90 129.6 147.25 53.92 38.64 54.69 0.0 0.0 0.0
belgioioso 3 Hungarian 95 171.6 163.26 67.45 41.12 54.69 0.0 0.0 0.0
belgioioso 3 Hungarian 98 186.70000000000002 171.62 68.80 48.14 54.69 0.0 0.0 0.0
belgioioso 2 Hungarian 50 31.7 50.83 26.34 24.49 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 114.7 95.97 67.62 28.35 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 194.7 152.26 123.91 28.35 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 225.7 162.64 134.30 28.35 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 34.7 53.82 29.19 24.63 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 75.7 90.24 47.85 42.39 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 169.7 117.31 53.42 63.89 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 213.7 126.59 53.42 73.17 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 33.8 51.81 26.84 24.97 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 77.9 85.38 40.66 44.72 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 131.9 125.83 66.36 59.47 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 151.9 134.66 71.10 63.56 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 98 164.9 136.92 72.59 64.32 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 30.6 42.07 17.62 24.45 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 100.6 92.62 63.97 28.66 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 180.6 154.80 126.14 28.66 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 207.6 161.40 132.74 28.66 0.0 0.0 0.0 0.0
belgioioso 3 Hungarian 50 53.4 74.60 24.43 26.43 23.74 0.0 0.0 0.0
belgioioso 3 Hungarian 75 106.5 152.67 58.58 48.70 45.40 0.0 0.0 0.0
belgioioso 3 Hungarian 90 169.4 205.66 69.80 60.78 75.09 0.0 0.0 0.0
belgioioso 3 Hungarian 95 291.5 256.51 69.80 60.78 125.93 0.0 0.0 0.0
belgioioso 2 Hungarian 50 38.8 50.99 30.81 20.19 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 96.8 87.31 34.51 52.80 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 176.8 121.68 34.51 87.16 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 35.5 55.40 30.03 25.37 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 92.5 93.43 51.34 42.08 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 116.5 131.56 71.54 60.02 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 119.5 134.64 73.91 60.73 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 98 128.5 135.55 74.55 60.99 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 32.5 52.19 27.25 24.95 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 79.5 78.43 34.18 44.24 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 113.5 122.01 56.95 65.06 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 34.5 54.41 29.17 25.24 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 73.5 93.92 50.10 43.82 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 95.6 130.79 71.57 59.22 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 104.5 141.18 74.74 66.43 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 98 116.5 159.34 82.10 77.23 0.0 0.0 0.0 0.0
belgioioso 3 Hungarian 50 35.4 62.54 24.06 13.60 24.88 0.0 0.0 0.0
belgioioso 3 Hungarian 75 113.4 144.67 55.60 29.72 59.35 0.0 0.0 0.0
belgioioso 3 Hungarian 90 184.5 182.91 56.73 29.72 96.46 0.0 0.0 0.0
belgioioso 2 Hungarian 50 30.5 49.50 24.87 24.63 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 70.5 84.91 39.72 45.19 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 123.5 127.83 65.47 62.35 0.0 0.0 0.0 0.0
belgioioso 3 Hungarian 50 35.1 61.15 24.56 9.46 27.13 0.0 0.0 0.0
belgioioso 3 Hungarian 75 86.2 136.22 44.29 31.59 60.34 0.0 0.0 0.0
belgioioso 3 Hungarian 90 121.2 190.79 54.06 57.46 79.27 0.0 0.0 0.0
belgioioso 3 Hungarian 95 172.2 266.99 82.28 88.95 95.77 0.0 0.0 0.0
belgioioso 3 Hungarian 98 180.2 272.08 82.48 91.56 98.03 0.0 0.0 0.0
belgioioso 3 Hungarian 50 37.6 61.91 12.66 19.24 30.01 0.0 0.0 0.0
belgioioso 3 Hungarian 75 77.6 109.10 28.73 31.45 48.92 0.0 0.0 0.0
belgioioso 3 Hungarian 90 116.6 186.30 55.57 66.66 64.07 0.0 0.0 0.0
belgioioso 3 Hungarian 95 129.7 202.58 60.17 73.32 69.10 0.0 0.0 0.0
belgioioso 3 Hungarian 98 136.6 208.63 60.99 75.24 72.39 0.0 0.0 0.0
belgioioso 3 Hungarian 50 36.2 65.77 20.90 15.03 29.84 0.0 0.0 0.0
belgioioso 3 Hungarian 75 78.2 120.11 39.76 37.33 43.02 0.0 0.0 0.0
belgioioso 3 Hungarian 90 128.2 179.23 64.48 68.10 46.65 0.0 0.0 0.0
belgioioso 3 Hungarian 95 145.2 188.08 64.48 76.23 47.37 0.0 0.0 0.0
belgioioso 3 Hungarian 98 147.2 189.73 64.48 77.03 48.23 0.0 0.0 0.0
belgioioso 2 Hungarian 50 39.5 57.07 30.39 26.68 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 76.5 92.31 49.40 42.91 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 90 97.5 126.54 69.72 56.83 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 95 116.5 128.14 70.30 57.84 0.0 0.0 0.0 0.0
belgioioso 3 Hungarian 50 44.6 59.76 23.08 24.86 11.83 0.0 0.0 0.0
belgioioso 3 Hungarian 75 87.6 102.40 40.83 31.01 30.56 0.0 0.0 0.0
belgioioso 3 Hungarian 90 128.6 154.12 63.74 59.65 30.72 0.0 0.0 0.0
belgioioso 3 Hungarian 95 141.6 159.74 65.90 61.88 31.96 0.0 0.0 0.0
belgioioso 2 Hungarian 50 35.5 48.07 23.11 24.96 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 96.5 92.01 47.79 44.21 0.0 0.0 0.0 0.0
belgioioso 6 Auction 50 169.6 56.08 2.83 4.24 19.43 7.88 14.46 7.24
belgioioso 6 Auction 75 289.8 98.78 2.83 4.24 30.43 21.24 27.43 12.62
belgioioso 6 Auction 50 234.60000000000002 55.85 2.83 4.24 5.66 15.70 8.56 18.86
belgioioso 6 Auction 50 90.1 63.23 2.83 4.24 14.56 14.99 14.44 12.16
belgioioso 6 Auction 50 69.6 62.26 2.83 4.24 16.21 13.32 13.57 12.09
belgioioso 6 Auction 75 129.6 93.78 2.83 4.24 21.62 22.07 13.57 29.45
belgioioso 6 Auction 90 191.7 164.91 22.69 4.24 21.82 41.88 13.57 60.71
belgioioso 6 Auction 95 206.7 196.36 33.78 4.24 21.82 55.53 13.57 67.43
belgioioso 6 Auction 98 227.7 209.26 39.07 4.24 21.82 61.87 13.57 68.70
belgioioso 6 Auction 50 51.4 52.62 2.83 4.24 9.42 2.83 19.76 13.55
belgioioso 6 Auction 75 175.5 149.76 2.83 4.24 10.32 18.19 67.21 46.96
belgioioso 6 Auction 90 204.5 163.42 2.83 4.24 10.32 23.43 74.53 48.06
belgioioso 6 Auction 95 213.6 171.03 2.83 4.24 10.32 24.18 74.89 54.57
belgioioso 6 Auction 98 217.5 177.87 2.83 4.24 10.32 24.62 77.12 58.73
belgioioso 6 Auction 50 86.6 53.59 2.83 4.24 5.66 22.85 13.12 4.89
belgioioso 6 Auction 50 86.3 57.01 2.83 4.24 5.66 2.83 22.36 19.09
belgioioso 6 Auction 75 320.4 132.74 2.83 4.24 5.66 2.83 33.57 83.61
belgioioso 6 Auction 50 79.3 78.55 2.83 4.24 19.60 24.79 6.84 20.26
belgioioso 6 Auction 75 134.4 154.75 36.28 11.50 20.15 33.23 23.74 29.85
belgioioso 6 Auction 90 183.3 178.55 38.04 19.44 20.15 33.23 37.84 29.85
belgioioso 6 Auction 95 242.3 217.18 55.26 29.34 20.15 33.23 49.35 29.85
belgioioso 6 Auction 98 260.3 248.17 67.40 37.58 20.15 33.23 59.96 29.85
belgioioso 6 Auction 50 52.5 52.93 2.83 4.24 15.65 2.83 13.45 13.94
belgioioso 6 Auction 75 188.5 125.05 2.83 4.24 31.16 2.83 13.45 70.54
belgioioso 6 Auction 90 256.5 164.93 2.83 4.24 31.16 2.83 28.31 95.56
belgioioso 6 Auction 95 270.5 177.24 2.83 4.24 31.16 6.71 29.90 102.41
belgioioso 6 Auction 98 292.5 190.50 2.83 4.24 31.16 15.57 31.78 104.92
belgioioso 6 Auction 50 61.1 49.33 2.83 4.24 15.99 2.83 13.52 9.92
belgioioso 6 Auction 75 91.1 66.96 2.83 4.24 24.72 2.83 14.72 17.62
belgioioso 6 Auction 90 215.1 124.56 2.83 4.24 46.59 4.87 37.87 28.15
belgioioso 6 Auction 95 229.2 137.26 2.83 4.24 47.05 8.21 44.47 30.46
belgioioso 6 Auction 98 235.2 145.59 2.83 4.24 50.73 8.29 48.08 31.42
belgioioso 6 Auction 50 68.30000000000001 58.92 2.83 4.24 14.32 7.62 16.68 13.23
belgioioso 6 Auction 75 120.2 91.66 2.83 4.24 20.72 10.63 37.08 16.17
belgioioso 6 Auction 90 141.3 125.54 2.83 4.24 20.72 24.93 44.14 28.68
belgioioso 6 Auction 95 163.20000000000002 144.64 5.78 9.19 20.72 30.51 46.68 31.76
belgioioso 6 Auction 98 184.3 175.56 10.47 20.61 20.72 34.20 52.49 37.07
belgioioso 6 Auction 50 62.1 63.06 2.83 4.24 15.06 15.30 14.65 10.98
belgioioso 6 Auction 75 226.1 142.70 2.83 4.24 16.21 46.55 22.93 49.95
belgioioso 2 Stupid 50 36.3 44.55 26.72 17.83 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 75 92.3 106.94 57.85 49.09 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 90 131.3 159.43 84.81 74.62 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 95 137.3 167.53 86.24 81.29 0.0 0.0 0.0 0.0
belgioioso 2 Stupid 98 160.3 186.08 89.76 96.32 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 71.4 34.47 5.66 28.81 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 75 144.4 75.14 5.66 69.48 0.0 0.0 0.0 0.0
belgioioso 2 Hungarian 50 33.8 53.42 28.02 25.40 0.0 0.0 0.0 0.0
