World Number_Robots Assigner Percentage Time Total_Distance Distance_Robot_0 Distance_Robot_1 Distance_Robot_2 Distance_Robot_3 Distance_Robot_4 Distance_Robot_5
belgioioso 5 Auction 95 204.6 136.78 10.95 11.02 25.22 17.73 71.84 0.0
belgioioso 5 Auction 98 256.6 173.41 22.56 11.02 25.22 17.73 96.87 0.0
belgioioso 5 Auction 50 35.3 50.14 2.83 4.24 13.83 11.09 18.14 0.0
belgioioso 5 Auction 75 125.4 120.93 4.74 36.57 28.09 23.54 27.99 0.0
belgioioso 5 Auction 90 189.4 157.36 4.74 36.57 28.09 41.65 46.29 0.0
belgioioso 5 Auction 95 231.4 186.36 4.74 36.57 28.09 48.72 68.24 0.0
belgioioso 5 Auction 98 240.4 192.59 4.74 36.57 28.09 49.71 73.47 0.0
belgioioso 5 Auction 50 36.4 58.61 7.69 11.14 10.13 9.87 19.79 0.0
belgioioso 5 Auction 75 77.5 101.26 7.69 23.70 20.21 22.42 27.24 0.0
belgioioso 5 Auction 90 208.4 210.58 7.69 34.28 29.43 70.93 68.24 0.0
belgioioso 5 Auction 95 224.5 215.09 7.69 34.28 29.43 73.01 70.68 0.0
belgioioso 5 Auction 98 231.4 220.26 7.69 34.28 29.43 76.80 72.06 0.0
